t_years mag lon lat depth event_id lambda_true f_true
3.0032943550e+00 2.7590592433e+00 3.3158448629e+00 2.1045677112e+00 6.0537216855e+00 1.6610000000e+03 4.6000000000e+00 -4.7542369672e-01
3.0042610023e+00 3.5394021029e+00 3.2825813616e+00 2.0452127690e+00 3.5475688411e+00 1.6620000000e+03 4.6000000000e+00 -4.7542369672e-01
3.0043773893e+00 2.5959156242e+00 3.3156948071e+00 2.0535575877e+00 1.0379988930e+01 1.6630000000e+03 4.6000000000e+00 -4.7542369672e-01
3.0057937472e+00 2.5458318471e+00 3.3384530225e+00 2.0707952790e+00 1.0035450693e+01 1.6640000000e+03 4.6000000000e+00 -4.7542369672e-01
3.0082747093e+00 4.2031953837e+00 3.3151312090e+00 2.0639710581e+00 1.7985588851e+01 1.6650000000e+03 4.6000000000e+00 -4.7542369672e-01
3.0098763896e+00 2.8365701479e+00 3.3114761446e+00 2.0667516044e+00 5.7409034277e+00 1.6660000000e+03 4.6000000000e+00 -4.7542369672e-01
3.0121845451e+00 3.4823859950e+00 3.3771773454e+00 2.0775467537e+00 1.4574500728e+01 1.6670000000e+03 4.6000000000e+00 -4.7542369672e-01
3.0156811071e+00 2.7992480287e+00 3.3675706235e+00 2.0625720705e+00 1.2041451195e+01 1.6680000000e+03 4.6000000000e+00 -4.7542369672e-01
3.0180532993e+00 3.0103569748e+00 3.4600144479e+00 2.0330597407e+00 1.0963743777e+01 1.6690000000e+03 4.6000000000e+00 -4.7542369672e-01
3.0188636190e+00 3.1524236864e+00 3.5109173145e+00 2.0543443254e+00 7.4760007797e+00 1.6700000000e+03 4.6000000000e+00 -4.7542369672e-01
3.0216629873e+00 2.8893839430e+00 3.5299502451e+00 2.0568691414e+00 6.0105049509e+00 1.6710000000e+03 4.6000000000e+00 -4.7542369672e-01
3.0252242870e+00 2.5882740588e+00 3.5633087956e+00 2.0657524339e+00 1.5116972472e+01 1.6720000000e+03 4.6000000000e+00 -4.7542369672e-01
3.0271723640e+00 2.6758221360e+00 3.5156329535e+00 2.1038870329e+00 1.3179337791e+01 1.6730000000e+03 4.6000000000e+00 -4.7542369672e-01
3.0275605790e+00 3.0324287761e+00 3.5528272859e+00 2.0745887442e+00 1.7651708196e+01 1.6740000000e+03 4.6000000000e+00 -4.7542369672e-01
3.0313132300e+00 2.5076851691e+00 3.5342417412e+00 2.0678432955e+00 1.1543531334e+01 1.6750000000e+03 4.6000000000e+00 -4.7542369672e-01
3.0313980263e+00 3.1587429722e+00 3.6688448832e+00 2.0538296175e+00 7.1612664121e+00 1.6760000000e+03 4.6000000000e+00 -4.7542369672e-01
3.0348528053e+00 3.0778241764e+00 3.6458430600e+00 2.0954399963e+00 1.2249622657e+01 1.6770000000e+03 4.6000000000e+00 -4.7542369672e-01
3.0365275598e+00 3.2436828712e+00 3.6323439727e+00 2.0857853521e+00 1.0603515837e+01 1.6780000000e+03 4.6000000000e+00 -4.7542369672e-01
3.0369043165e+00 2.5385412365e+00 3.5939450348e+00 2.0332058310e+00 1.4710780246e+01 1.6790000000e+03 4.6000000000e+00 -4.7542369672e-01
3.0372406267e+00 2.9219570028e+00 3.7214324576e+00 2.0605676003e+00 1.6208434827e+01 1.6800000000e+03 4.6000000000e+00 -4.7542369672e-01
3.0381064632e+00 2.6880829616e+00 3.7109412433e+00 2.0743403582e+00 1.0663445875e+01 1.6810000000e+03 4.6000000000e+00 -4.7542369672e-01
3.0407882405e+00 2.5035828846e+00 3.6910324606e+00 2.1077968284e+00 7.6582212248e+00 1.6820000000e+03 4.6000000000e+00 -4.7542369672e-01
3.0416053967e+00 2.6548780578e+00 3.6911590585e+00 2.0931126341e+00 1.2511323894e+01 1.6830000000e+03 4.6000000000e+00 -4.7542369672e-01
3.0418929078e+00 2.6683207773e+00 3.6758086719e+00 2.0418834726e+00 1.7281190463e+01 1.6840000000e+03 4.6000000000e+00 -4.7542369672e-01
3.0420625181e+00 2.9240923486e+00 3.7191050239e+00 2.0657855595e+00 8.7168781689e+00 1.6850000000e+03 4.6000000000e+00 -4.7542369672e-01
3.0489670018e+00 3.0708289450e+00 3.7694152622e+00 2.0516467949e+00 1.0154769032e+01 1.6860000000e+03 4.6000000000e+00 -4.7542369672e-01
3.0501380408e+00 2.8729885009e+00 3.7648634879e+00 2.1005088273e+00 7.9788504818e+00 1.6870000000e+03 4.6000000000e+00 -4.7542369672e-01
3.0502835399e+00 2.5287911102e+00 3.7872007558e+00 2.0508681338e+00 1.5051777578e+01 1.6880000000e+03 4.6000000000e+00 -4.7542369672e-01
3.0543767045e+00 2.7019145679e+00 3.7970726415e+00 2.0548448420e+00 5.1794158135e+00 1.6890000000e+03 4.6000000000e+00 -4.7542369672e-01
3.0563614398e+00 2.5778514727e+00 3.7903099671e+00 2.0954712931e+00 1.6844097850e+01 1.6900000000e+03 4.6000000000e+00 -4.7542369672e-01
3.0568928032e+00 2.8903737940e+00 3.8982551769e+00 2.0459197210e+00 8.2444580907e+00 1.6910000000e+03 4.6000000000e+00 -4.7542369672e-01
3.0572234401e+00 3.5701972305e+00 3.8899721887e+00 2.0929323009e+00 2.9444063405e+00 1.6920000000e+03 4.6000000000e+00 -4.7542369672e-01
3.0577650408e+00 2.5021497115e+00 3.8791861826e+00 2.1040696583e+00 4.8057033848e+00 1.6930000000e+03 4.6000000000e+00 -4.7542369672e-01
3.0582401657e+00 2.8879311222e+00 3.8613114388e+00 2.1009751891e+00 1.0722871757e+01 1.6940000000e+03 4.6000000000e+00 -4.7542369672e-01
3.0591538303e+00 2.5293015803e+00 4.0216675388e+00 2.0333105945e+00 9.9442247404e+00 1.6950000000e+03 6.0000000000e-01 -2.9444389792e+00
3.0611897017e+00 2.6555756702e+00 4.4589774379e+00 2.0939227387e+00 2.7866920357e+00 1.6960000000e+03 6.0000000000e-01 -2.9444389792e+00
3.0663611947e+00 2.6887858929e+00 4.6928237493e+00 2.0977305024e+00 1.7141367567e+01 1.6970000000e+03 6.0000000000e-01 -2.9444389792e+00
3.0666751167e+00 2.7755155818e+00 4.8250405167e+00 2.0434742693e+00 1.4598713031e+01 1.6980000000e+03 6.0000000000e-01 -2.9444389792e+00
3.0703438264e+00 2.5832876433e+00 4.8501589293e+00 2.0552360447e+00 1.6194793724e+01 1.6990000000e+03 6.0000000000e-01 -2.9444389792e+00
3.0761409683e+00 2.9910124376e+00 2.0026917629e-01 2.1740125342e+00 1.4660450527e+01 1.7000000000e+03 6.0000000000e-01 -2.9444389792e+00
3.0827313451e+00 2.5195670708e+00 3.0742759985e-01 2.1525483065e+00 1.5089017504e+01 1.7010000000e+03 6.0000000000e-01 -2.9444389792e+00
3.0855865936e+00 2.6698179718e+00 4.9087620774e-01 2.1495999039e+00 1.1829134743e+01 1.7020000000e+03 6.0000000000e-01 -2.9444389792e+00
3.0882772533e+00 3.3377622898e+00 5.1790870082e-01 2.1634938718e+00 4.7642301772e+00 1.7030000000e+03 6.0000000000e-01 -2.9444389792e+00
3.0911357869e+00 3.4869622177e+00 5.8384076370e-01 2.1704662860e+00 2.6996601951e+00 1.7040000000e+03 6.0000000000e-01 -2.9444389792e+00
3.0964666733e+00 4.0093456553e+00 6.3391202359e-01 2.1245695726e+00 8.5942864992e+00 1.7050000000e+03 6.0000000000e-01 -2.9444389792e+00
3.0968198091e+00 2.5448006955e+00 7.2063786628e-01 2.1839403293e+00 3.5946760251e+00 1.7060000000e+03 6.0000000000e-01 -2.9444389792e+00
3.0969531405e+00 2.8759608026e+00 8.6881395556e-01 2.1419979725e+00 4.1037758212e+00 1.7070000000e+03 6.0000000000e-01 -2.9444389792e+00
3.0974160879e+00 3.2203345481e+00 9.9629454041e-01 2.1549194138e+00 2.1072560879e+00 1.7080000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1000522342e+00 2.5005001035e+00 9.7152998555e-01 2.1724143706e+00 7.4698269050e+00 1.7090000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1004895706e+00 2.5292178374e+00 1.0022780554e+00 2.1639600006e+00 1.4902884321e+01 1.7100000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1006284249e+00 3.3723267507e+00 1.2509261011e+00 2.1302429867e+00 7.1920483023e+00 1.7110000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1047171650e+00 2.7778855479e+00 1.3426140345e+00 2.1268418460e+00 5.1012115137e+00 1.7120000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1057003408e+00 4.5864919300e+00 1.7081827674e+00 2.1310003112e+00 6.0229552885e+00 1.7130000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1108735054e+00 2.9090164131e+00 1.7959029112e+00 2.1366264667e+00 2.2151815701e+00 1.7140000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1136100056e+00 2.7677690610e+00 2.2721271107e+00 2.1123803148e+00 1.4927366890e+01 1.7150000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1179100651e+00 4.4064753313e+00 2.3595132691e+00 2.1263948280e+00 7.3692350866e+00 1.7160000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1188151211e+00 2.9214586327e+00 2.4891434584e+00 2.1805252289e+00 1.4347643157e+01 1.7170000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1196276953e+00 2.7202555169e+00 2.5440517202e+00 2.1404236195e+00 3.6484788171e+00 1.7180000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1226860093e+00 2.5473813268e+00 2.6933635634e+00 2.1597928188e+00 6.5840120195e+00 1.7190000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1264138777e+00 2.6088244499e+00 3.1607303313e+00 2.1570204113e+00 8.7448939497e+00 1.7200000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1265957395e+00 2.6041597932e+00 3.2596366452e+00 2.1618568233e+00 1.4075425654e+01 1.7210000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1282461534e+00 2.5003002297e+00 3.2223483870e+00 2.1199289893e+00 1.0948833892e+01 1.7220000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1284151622e+00 3.4194683375e+00 3.4236215308e+00 2.1126894065e+00 1.3193921635e+01 1.7230000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1289730999e+00 2.5536465188e+00 3.4825988490e+00 2.1850003019e+00 1.5254392068e+01 1.7240000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1295167171e+00 2.6683335434e+00 3.9640579215e+00 2.1691198101e+00 1.2722848945e+01 1.7250000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1324930074e+00 2.9027164242e+00 4.0275505757e+00 2.1613779180e+00 1.3974546294e+01 1.7260000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1326005642e+00 2.8325307234e+00 4.0116799638e+00 2.1640549352e+00 9.9066692356e+00 1.7270000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1339974188e+00 2.5792395628e+00 4.2791729354e+00 2.1586187107e+00 5.0368970053e+00 1.7280000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1347372910e+00 3.1271803746e+00 4.7035548927e+00 2.1740753872e+00 1.6189869956e+01 1.7290000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1364974488e+00 2.5324539361e+00 2.5289450763e-01 2.1883783662e+00 3.5378648608e+00 1.7300000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1390128662e+00 2.5695988949e+00 3.1653310985e-01 2.2185320636e+00 5.7740870985e+00 1.7310000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1408212163e+00 3.1081694807e+00 6.8171658771e-01 2.1927383954e+00 1.4934357985e+01 1.7320000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1413413035e+00 2.6878848680e+00 7.2515121386e-01 2.2468192844e+00 3.1722765470e+00 1.7330000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1431047321e+00 3.8956654034e+00 7.3658633517e-01 2.1941444682e+00 1.2761654444e+01 1.7340000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1460204455e+00 2.8533506690e+00 1.1886212129e+00 2.1949942536e+00 8.4445015450e+00 1.7350000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1505964842e+00 3.7810623953e+00 1.3968672360e+00 2.2646567270e+00 8.7466581132e+00 1.7360000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1512175592e+00 3.5621029155e+00 1.4197911305e+00 2.2041178019e+00 9.1054412611e+00 1.7370000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1540028434e+00 2.7364502330e+00 1.6096453756e+00 2.2539669062e+00 9.9656108839e+00 1.7380000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1569608744e+00 2.5479455022e+00 1.7063611131e+00 2.2296140153e+00 1.6484323197e+01 1.7390000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1577844879e+00 2.9955043357e+00 2.0074936572e+00 2.2513516833e+00 7.5853975522e+00 1.7400000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1583645402e+00 3.0573536856e+00 2.0882823565e+00 2.2119360980e+00 4.9124089301e+00 1.7410000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1584808967e+00 2.9496490636e+00 2.1252697928e+00 2.2160862214e+00 5.7396507168e+00 1.7420000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1616164923e+00 2.5844679851e+00 2.2989590858e+00 2.2321539271e+00 9.6482514527e+00 1.7430000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1640091935e+00 3.0458457797e+00 2.2950693776e+00 2.2563040795e+00 7.3372975468e+00 1.7440000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1640273237e+00 2.6292742253e+00 2.4196221974e+00 2.2006949593e+00 1.7812560711e+01 1.7450000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1652317754e+00 2.9542465051e+00 2.4753640067e+00 2.2128835712e+00 9.7848491841e+00 1.7460000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1659116253e+00 4.3102439880e+00 2.5752125958e+00 2.1901081657e+00 1.6168822017e+01 1.7470000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1659487750e+00 2.7249307829e+00 2.9242037387e+00 2.2460987418e+00 8.3822210044e+00 1.7480000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1674244994e+00 2.6551138051e+00 2.9156316557e+00 2.2470575323e+00 3.9215131461e+00 1.7490000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1684528395e+00 2.5192346128e+00 3.0070538981e+00 2.1961694624e+00 2.0453555178e+00 1.7500000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1690983010e+00 3.2460883916e+00 3.2353924373e+00 2.2173940327e+00 5.4570205134e+00 1.7510000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1711135788e+00 2.9993383014e+00 3.3797598751e+00 2.2568358322e+00 1.5663232727e+01 1.7520000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1712052718e+00 2.5358912284e+00 3.5143017141e+00 2.2025121437e+00 1.7841275211e+01 1.7530000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1715593704e+00 2.5495650695e+00 3.5253344987e+00 2.2003384809e+00 1.0657366284e+01 1.7540000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1744348120e+00 3.2150295754e+00 3.6603377534e+00 2.2148599220e+00 2.2270458598e+00 1.7550000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1762260761e+00 2.5873095426e+00 3.8089583248e+00 2.2640725909e+00 5.4025514430e+00 1.7560000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1783139589e+00 2.6007845741e+00 3.8768076257e+00 2.2442858533e+00 7.3152930179e+00 1.7570000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1787870490e+00 2.6035232007e+00 3.8949928059e+00 2.1918384312e+00 1.3561396048e+01 1.7580000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1832722495e+00 3.4811534499e+00 3.8704337057e+00 2.2257000572e+00 1.4892695741e+01 1.7590000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1841247805e+00 2.6998766660e+00 4.1509256178e+00 2.1916621961e+00 3.8010087180e+00 1.7600000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1841866587e+00 3.0308716046e+00 4.5444194712e+00 2.2270979149e+00 2.8443727713e+00 1.7610000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1891039327e+00 2.6118677242e+00 4.5493866831e+00 2.2436229007e+00 9.9834442625e+00 1.7620000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1913726456e+00 2.5221472251e+00 4.6403234988e+00 2.2623452249e+00 1.4318497952e+01 1.7630000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1916088806e+00 2.8938119839e+00 4.6232251446e+00 2.1976979753e+00 5.4057126225e+00 1.7640000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1936571577e+00 2.5545132385e+00 4.7159528105e+00 2.2084381127e+00 1.2868143778e+01 1.7650000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1942048283e+00 3.0707799698e+00 4.7571753063e+00 2.2586857511e+00 1.1303144420e+01 1.7660000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1947780200e+00 2.7861519241e+00 4.8401501354e+00 2.2199819428e+00 9.5147391899e+00 1.7670000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1950894378e+00 3.0488951187e+00 4.9755959484e+00 2.2254002695e+00 1.3582795516e+01 1.7680000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1953022803e+00 3.2793706787e+00 3.2246492450e-02 2.3021896314e+00 3.3289247276e+00 1.7690000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1971400210e+00 4.3283601814e+00 1.6394207952e-01 2.3350770551e+00 4.0506513466e+00 1.7700000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1975898726e+00 3.5551075711e+00 2.8684259929e-01 2.2884342562e+00 1.5995587274e+01 1.7710000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1979750216e+00 2.7107258985e+00 2.4758439519e-01 2.3194547999e+00 5.4390190108e+00 1.7720000000e+03 6.0000000000e-01 -2.9444389792e+00
3.1984611517e+00 2.5852193275e+00 1.2021825655e+00 2.3434599826e+00 7.1215350838e+00 1.7730000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2010605014e+00 2.6094737379e+00 1.1886665525e+00 2.3083284353e+00 1.6986208185e+01 1.7740000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2028438760e+00 2.8397255771e+00 1.3559333189e+00 2.2681469158e+00 1.6756545243e+01 1.7750000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2037737091e+00 2.6338434159e+00 1.3919756554e+00 2.3317154614e+00 1.2102042730e+01 1.7760000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2047569434e+00 2.5532244844e+00 1.3885526214e+00 2.2828551407e+00 1.2546933123e+01 1.7770000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2047827206e+00 2.5839566594e+00 1.8039907229e+00 2.2706136379e+00 1.0175978653e+01 1.7780000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2062694382e+00 2.6811394829e+00 1.8829070018e+00 2.2802061055e+00 6.9191415868e+00 1.7790000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2064491487e+00 2.5434805312e+00 1.9539694782e+00 2.2693906869e+00 1.3552611587e+01 1.7800000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2103870988e+00 3.2102732552e+00 2.1104630585e+00 2.3328592376e+00 5.0891494202e+00 1.7810000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2112074190e+00 2.5756118238e+00 2.4588790134e+00 2.3065190422e+00 5.3890200109e+00 1.7820000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2115207780e+00 2.6607735140e+00 2.6109178313e+00 2.2696784210e+00 1.4393772511e+01 1.7830000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2122756580e+00 2.8069017436e+00 2.6804704344e+00 2.3360247385e+00 1.7466639334e+01 1.7840000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2147592588e+00 3.3613028151e+00 2.9291694160e+00 2.2863049729e+00 6.5462137355e+00 1.7850000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2162036795e+00 2.5288782042e+00 3.1114848028e+00 2.3178752946e+00 1.2331527622e+01 1.7860000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2185112530e+00 3.2737969216e+00 3.2112737134e+00 2.2666397221e+00 1.7314679927e+01 1.7870000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2195474593e+00 3.1377771764e+00 3.4910322075e+00 2.3030727156e+00 1.2607255209e+01 1.7880000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2197225551e+00 3.5401767308e+00 3.4666282083e+00 2.3336966377e+00 1.4475724067e+01 1.7890000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2198888084e+00 2.8927415828e+00 3.5328691230e+00 2.2768434315e+00 7.4844172513e+00 1.7900000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2222828781e+00 3.8371155161e+00 3.7604683244e+00 2.2996525300e+00 3.7451954380e+00 1.7910000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2236176523e+00 2.5558464355e+00 3.8822885064e+00 2.3294768464e+00 1.5145664815e+01 1.7920000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2274546191e+00 2.7409813157e+00 3.9172602551e+00 2.3356718684e+00 5.4536474594e+00 1.7930000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2275454215e+00 2.5629469205e+00 3.9875061001e+00 2.3042604067e+00 1.6304747002e+01 1.7940000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2283946420e+00 2.8988819737e+00 4.1766011809e+00 2.3290857404e+00 6.9756830245e+00 1.7950000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2326887730e+00 2.7169711680e+00 4.2104332004e+00 2.2763495169e+00 1.6441851047e+01 1.7960000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2327897683e+00 2.5526818487e+00 4.1481866811e+00 2.2836726526e+00 7.4451320295e+00 1.7970000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2344655304e+00 2.5701698166e+00 4.2229267646e+00 2.2786241017e+00 5.6188229850e+00 1.7980000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2356541863e+00 3.4154390760e+00 4.3618032986e+00 2.2933415472e+00 1.1858665157e+01 1.7990000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2357705131e+00 3.5306994876e+00 4.3241166225e+00 2.2818666441e+00 3.5776100588e+00 1.8000000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2420791799e+00 3.9189233018e+00 4.4987572285e+00 2.2940066719e+00 1.2067525556e+01 1.8010000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2430617909e+00 2.6445011927e+00 4.5824917644e+00 2.2859433591e+00 1.4784550511e+01 1.8020000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2435176606e+00 2.8560013019e+00 4.7535824011e+00 2.2768784074e+00 6.1017580066e+00 1.8030000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2455684180e+00 2.5574502900e+00 6.1960386439e-02 2.3467382946e+00 1.7095160129e+01 1.8040000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2458108396e+00 3.9677348690e+00 1.5816385138e-01 2.3959530785e+00 8.0993731757e+00 1.8050000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2458591605e+00 2.7604848479e+00 5.0457665650e-01 2.3738002081e+00 1.5865663902e+01 1.8060000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2496654696e+00 2.9117729265e+00 6.5999636542e-01 2.3863523334e+00 1.5176882557e+01 1.8070000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2503854109e+00 2.6284443960e+00 6.7448359243e-01 2.3790560992e+00 1.6748752498e+01 1.8080000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2513309553e+00 3.0677542575e+00 7.0090100604e-01 2.3954379319e+00 1.7972896690e+01 1.8090000000e+03 6.0000000000e-01 -2.9444389792e+00
3.2520230817e+00 4.9105697695e+00 1.1638062145e+00 2.4081435305e+00 1.6294499535e+01 1.8100000000e+03 8.6000000000e+00 9.2798677164e-01
3.2520540618e+00 3.3425491528e+00 1.1246245236e+00 2.3659982371e+00 3.0086681924e+00 1.8110000000e+03 8.6000000000e+00 9.2798677164e-01
3.2545697088e+00 2.5378693685e+00 1.1231090422e+00 2.3593383302e+00 3.4254656569e+00 1.8120000000e+03 8.6000000000e+00 9.2798677164e-01
3.2550115600e+00 2.5480846942e+00 1.1655448438e+00 2.4049730695e+00 1.3816365200e+01 1.8130000000e+03 8.6000000000e+00 9.2798677164e-01
3.2563494210e+00 2.5754646244e+00 1.1477479277e+00 2.3704729120e+00 9.3857476684e+00 1.8140000000e+03 8.6000000000e+00 9.2798677164e-01
3.2566160541e+00 2.9552778892e+00 1.1067462606e+00 2.4148414889e+00 7.3653492913e+00 1.8150000000e+03 8.6000000000e+00 9.2798677164e-01
3.2575745358e+00 2.7140348119e+00 1.1646297791e+00 2.3851488072e+00 1.7707086253e+01 1.8160000000e+03 8.6000000000e+00 9.2798677164e-01
3.2577168098e+00 3.0185222313e+00 1.2086428969e+00 2.3455998033e+00 4.8753731847e+00 1.8170000000e+03 8.6000000000e+00 9.2798677164e-01
